POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
300,757.68,2358.52,2651.27,-2002.6,-18849.9,967.07,12127.92,-2861.1,66.02,0.0,-1990.04,-2795.07,-4785.11
301,828.65,2313.67,2617.18,-2004.48,-18837.01,975.1,12143.26,-2831.18,65.59,0.0,-1963.63,-2765.59,-4729.23
302,852.34,2319.88,2644.45,-1970.2,-18767.84,962.02,12085.85,-2885.76,69.1,0.0,-1873.51,-2816.66,-4690.17
303,779.32,2383.45,2621.13,-1974.5,-18698.1,960.97,12089.13,-2949.23,68.46,0.0,-1838.59,-2880.77,-4719.36
304,788.47,2347.01,2594.85,-2047.26,-18631.36,970.91,12132.68,-2959.62,63.91,0.0,-1844.7,-2895.7,-4740.4
305,794.53,2288.72,2623.94,-2014.67,-18779.3,954.04,12077.45,-2821.38,63.94,0.0,-2055.29,-2757.44,-4812.73
306,782.29,2379.9,2624.36,-2015.0,-18893.04,973.48,12156.41,-2826.32,63.68,0.0,-1991.6,-2762.64,-4754.25
307,832.8,2307.26,2632.02,-2040.2,-18703.73,948.53,12098.88,-2897.37,63.61,0.0,-1924.45,-2833.76,-4758.21
308,758.58,2375.67,2622.08,-2019.43,-18872.84,966.3,12132.16,-2771.17,63.0,0.0,-2037.49,-2708.17,-4745.65
309,767.08,2364.3,2663.51,-2002.0,-18731.68,946.84,12102.82,-2865.8,65.11,0.0,-1889.13,-2800.69,-4689.82
310,768.54,2326.79,2619.74,-2008.26,-18833.29,954.49,12061.46,-2730.52,62.82,0.0,-2110.53,-2667.69,-4778.22
311,821.45,2384.42,2631.51,-2010.29,-18750.43,947.11,12055.36,-2798.46,63.52,0.0,-1920.87,-2734.93,-4655.8
312,788.37,2314.73,2613.01,-2062.19,-18801.15,974.86,12100.56,-2778.72,62.34,0.0,-2071.8,-2716.38,-4788.18
313,815.37,2391.08,2599.06,-2033.75,-18907.78,930.86,12111.91,-2695.48,63.42,0.0,-2093.25,-2632.06,-4725.31
314,776.78,2376.08,2637.76,-2036.12,-18808.58,940.17,12085.34,-2784.19,63.72,0.0,-2028.57,-2720.48,-4749.05
315,785.4,2348.04,2632.59,-2010.56,-18960.39,968.53,12131.49,-2688.69,62.62,0.0,-2104.9,-2626.07,-4730.97
316,792.64,2280.0,2645.89,-2027.96,-18885.84,979.37,12070.83,-2706.5,63.08,0.0,-2145.06,-2643.41,-4788.48
317,787.37,2307.98,2606.45,-2019.42,-18819.01,953.13,12028.16,-2711.7,63.32,0.0,-2155.34,-2648.38,-4803.73
318,769.05,2356.76,2625.42,-2001.46,-18906.94,969.64,12088.21,-2685.26,63.05,0.0,-2099.31,-2622.21,-4721.52
319,771.46,2271.39,2641.37,-2061.71,-18824.22,956.45,12147.76,-2742.7,64.42,0.0,-2097.5,-2678.28,-4775.78
320,785.76,2346.15,2627.66,-1993.04,-18909.04,983.67,12136.71,-2715.72,65.54,0.0,-2022.13,-2650.18,-4672.32
321,780.36,2329.58,2623.39,-2049.18,-18840.28,945.27,12150.86,-2777.36,63.56,0.0,-2059.99,-2713.79,-4773.79
322,774.91,2390.88,2616.27,-2039.33,-18776.7,974.97,12042.0,-2758.31,61.99,0.0,-2016.99,-2696.32,-4713.32
323,762.63,2348.66,2618.17,-2041.75,-18950.12,959.74,12182.58,-2709.05,61.8,0.0,-2120.08,-2647.25,-4767.33
324,804.09,2331.73,2623.32,-1998.21,-18981.35,942.55,12113.25,-2660.52,63.01,0.0,-2164.63,-2597.51,-4762.14
325,791.37,2353.81,2647.15,-2093.12,-18945.71,984.67,12178.14,-2709.66,60.68,0.0,-2083.69,-2648.98,-4732.67
326,790.58,2325.0,2599.15,-1952.26,-19011.14,968.6,12116.44,-2696.67,63.69,0.0,-2163.64,-2632.98,-4796.62
327,788.2,2347.76,2658.96,-2040.97,-18950.97,988.11,12096.32,-2642.67,60.41,0.0,-2112.6,-2582.26,-4694.86
328,789.69,2336.65,2637.55,-2056.99,-18941.1,942.39,12075.12,-2659.4,61.43,0.0,-2216.69,-2597.97,-4814.67
329,789.22,2357.24,2611.28,-2034.59,-18944.78,955.63,12084.01,-2638.01,60.72,0.0,-2181.99,-2577.29,-4759.28
330,806.66,2372.5,2634.52,-2057.84,-18914.32,948.48,12037.17,-2673.75,61.34,0.0,-2172.83,-2612.41,-4785.24
331,798.44,2306.68,2589.99,-2068.48,-18896.42,976.96,12150.06,-2696.1,60.61,0.0,-2142.79,-2635.49,-4778.27
332,808.67,2388.45,2620.58,-2051.58,-18792.08,958.78,12028.67,-2718.33,62.46,0.0,-2038.51,-2655.87,-4694.37
333,773.87,2320.74,2659.69,-2027.26,-18962.71,955.9,12199.9,-2689.91,61.87,0.0,-2079.88,-2628.04,-4707.92
334,777.55,2354.99,2621.12,-2030.08,-18784.78,965.16,12110.27,-2816.19,61.86,0.0,-1985.76,-2754.33,-4740.09
335,819.0,2384.9,2617.59,-2047.67,-18790.4,963.54,12122.12,-2835.95,63.01,0.0,-1930.93,-2772.94,-4703.87
336,795.1,2443.12,2631.09,-2039.91,-18806.09,947.97,12142.02,-2825.93,62.8,0.0,-1886.71,-2763.13,-4649.84
337,774.89,2332.85,2601.45,-2058.66,-18899.97,961.22,12167.62,-2759.69,63.29,0.0,-2120.61,-2696.4,-4817.01
338,831.37,2319.68,2654.44,-2023.12,-18845.74,969.62,12128.77,-2782.83,63.94,0.0,-1964.98,-2718.88,-4683.87
339,786.99,2338.73,2621.39,-2038.86,-18870.12,931.35,12132.38,-2727.55,62.05,0.0,-2098.13,-2665.5,-4763.63
340,792.15,2367.15,2619.26,-2007.82,-18829.16,957.1,12100.92,-2808.56,62.84,0.0,-2000.39,-2745.72,-4746.11
341,751.92,2351.29,2620.48,-2047.55,-18772.54,974.86,12090.18,-2755.83,64.08,0.0,-2031.36,-2691.75,-4723.11
342,728.1,2372.27,2632.9,-1993.19,-18953.09,975.89,12152.74,-2713.08,62.08,0.0,-2084.39,-2651.0,-4735.4
343,839.06,2324.13,2599.15,-2055.62,-18806.74,977.57,12082.84,-2735.85,62.43,0.0,-2039.61,-2673.42,-4713.03
344,793.1,2282.33,2616.85,-2035.1,-18709.48,958.07,12088.09,-2830.52,63.28,0.0,-2006.14,-2767.24,-4773.38
345,786.2,2355.13,2618.57,-2054.02,-18788.78,956.74,12096.4,-2817.03,62.69,0.0,-2029.76,-2754.34,-4784.1
346,791.9,2327.34,2658.17,-2055.49,-18838.81,952.3,12112.68,-2738.11,63.22,0.0,-2051.91,-2674.89,-4726.8
347,795.23,2374.32,2631.04,-2013.66,-18792.55,941.19,12076.07,-2772.15,62.67,0.0,-1988.36,-2709.48,-4697.84
348,725.65,2339.41,2600.32,-2069.43,-18644.53,976.14,12092.64,-2863.04,63.66,0.0,-1979.81,-2799.38,-4779.19
349,812.12,2360.24,2612.6,-2041.17,-18748.27,944.19,12060.23,-2815.01,62.4,0.0,-2000.06,-2752.62,-4752.67
350,772.7,2361.51,2599.69,-2053.05,-18780.32,965.63,12130.7,-2779.2,62.17,0.0,-2003.14,-2717.03,-4720.17
351,829.29,2415.03,2610.45,-2036.06,-18786.25,939.29,12015.2,-2735.74,62.72,0.0,-2013.04,-2673.02,-4686.06
352,812.46,2344.12,2661.81,-2031.77,-18885.5,953.16,12091.68,-2698.42,61.48,0.0,-2054.02,-2636.95,-4690.97
353,807.41,2402.94,2614.96,-2029.02,-18861.55,975.96,12117.25,-2761.99,62.98,0.0,-1972.05,-2699.01,-4671.07
354,750.46,2401.16,2616.74,-2042.21,-18942.03,964.58,12088.57,-2624.68,62.75,0.0,-2162.75,-2561.92,-4724.68
355,809.67,2352.52,2610.48,-2060.4,-18741.48,960.57,12054.74,-2781.88,62.85,0.0,-2013.89,-2719.03,-4732.92
356,775.97,2333.77,2620.79,-2047.95,-18841.21,962.62,12083.29,-2734.96,62.03,0.0,-2112.72,-2672.93,-4785.65
357,800.48,2376.69,2633.94,-2022.77,-18854.47,974.94,12121.06,-2758.1,62.63,0.0,-1970.13,-2695.46,-4665.59
358,808.99,2320.32,2604.44,-2009.01,-18772.08,949.5,12112.37,-2824.03,65.05,0.0,-1985.48,-2758.98,-4744.47
359,774.11,2373.34,2608.82,-2076.06,-18763.85,971.11,12128.67,-2790.45,61.95,0.0,-1983.87,-2728.5,-4712.37
360,749.84,2355.68,2638.67,-2063.86,-18865.34,983.18,12096.55,-2698.7,61.91,0.0,-2105.3,-2636.8,-4742.1
361,817.2,2335.66,2608.88,-2049.78,-18723.39,961.48,12059.7,-2812.82,63.11,0.0,-1990.24,-2749.71,-4739.95
362,807.59,2328.02,2626.13,-2051.01,-18736.31,954.09,12103.89,-2798.38,62.42,0.0,-1967.59,-2735.96,-4703.56
363,789.52,2338.52,2615.4,-2059.08,-18737.79,956.12,12078.25,-2811.16,63.09,0.0,-2019.05,-2748.06,-4767.12
364,798.39,2348.46,2625.81,-2036.84,-18654.99,959.0,12081.03,-2837.41,60.99,0.0,-1879.15,-2776.42,-4655.57
365,810.49,2351.34,2638.75,-2010.42,-18812.21,950.52,12143.21,-2842.61,63.28,0.0,-1928.3,-2779.33,-4707.63
366,747.27,2335.28,2601.58,-2043.46,-18827.14,975.95,12145.19,-2787.42,62.91,0.0,-2065.34,-2724.5,-4789.84
367,771.32,2361.35,2633.62,-2045.43,-18712.92,973.27,12044.07,-2843.73,66.05,0.0,-1974.71,-2777.68,-4752.39
368,810.93,2336.18,2646.39,-1988.06,-18694.2,976.51,12040.43,-2874.43,66.25,0.0,-1871.82,-2808.18,-4680.0
369,791.78,2321.57,2635.29,-2032.43,-18707.33,958.95,12151.73,-2888.65,64.96,0.0,-1880.45,-2823.69,-4704.13
370,770.89,2344.94,2654.74,-2006.29,-18761.94,954.39,12099.92,-2852.27,65.53,0.0,-1943.35,-2786.74,-4730.1
371,799.84,2420.28,2633.8,-2027.43,-18810.9,955.43,12120.29,-2833.19,65.17,0.0,-1908.69,-2768.03,-4676.72
372,792.08,2418.58,2596.99,-1969.19,-18796.9,970.42,12083.11,-2780.62,63.85,0.0,-1904.92,-2716.76,-4621.68
373,786.13,2322.58,2645.63,-1998.16,-18616.71,944.18,12047.45,-2925.16,65.57,0.0,-1868.9,-2859.59,-4728.49
374,756.33,2354.53,2633.65,-1977.12,-18760.47,978.68,12097.91,-2884.74,66.28,0.0,-1916.48,-2818.45,-4734.93
375,775.8,2337.77,2639.99,-1991.64,-18686.76,962.28,12084.14,-2893.88,65.64,0.0,-1878.42,-2828.24,-4706.66
376,790.63,2342.39,2619.41,-1996.33,-18788.93,966.89,12153.33,-2869.76,65.84,0.0,-1912.59,-2803.92,-4716.51
377,789.38,2401.54,2595.55,-1978.15,-18733.37,954.75,12082.46,-2883.21,65.73,0.0,-1887.86,-2817.48,-4705.33
378,810.7,2377.81,2615.46,-1974.03,-18660.99,959.35,11997.55,-2887.86,65.74,0.0,-1874.14,-2822.12,-4696.26
379,825.51,2423.67,2632.86,-1996.91,-18656.12,941.26,12043.54,-2915.39,65.61,0.0,-1786.19,-2849.79,-4635.97
380,777.64,2374.5,2600.16,-2006.62,-18650.8,961.56,12118.17,-2947.44,65.7,0.0,-1825.41,-2881.74,-4707.14
381,770.5,2380.6,2610.03,-1985.88,-18745.57,937.69,12057.26,-2851.74,65.24,0.0,-1975.36,-2786.5,-4761.86
382,771.1,2329.97,2579.76,-1985.16,-18746.01,963.51,12091.41,-2847.99,65.69,0.0,-1995.44,-2782.3,-4777.74
383,778.13,2352.16,2627.68,-1989.47,-18755.18,967.49,12080.91,-2852.87,65.27,0.0,-1938.27,-2787.61,-4725.88
384,763.92,2409.78,2606.46,-2010.18,-18658.69,955.93,12067.03,-2933.87,64.97,0.0,-1865.74,-2868.9,-4734.65
385,749.15,2367.25,2638.5,-2009.06,-18688.02,946.98,12112.38,-2928.47,65.07,0.0,-1882.81,-2863.4,-4746.21
386,790.11,2299.9,2624.32,-2043.77,-18845.21,978.08,12174.78,-2837.8,63.2,0.0,-2021.78,-2774.6,-4796.38
387,755.28,2282.63,2599.23,-1992.17,-18695.86,968.42,12117.54,-2933.18,63.28,0.0,-1964.92,-2869.9,-4834.82
388,786.92,2357.08,2631.94,-2033.25,-18680.0,968.45,12088.52,-2955.31,63.14,0.0,-1880.34,-2892.17,-4772.51
389,768.67,2325.26,2614.54,-2019.62,-18701.74,959.39,12118.76,-2911.65,62.38,0.0,-1934.73,-2849.28,-4784.01
390,781.91,2281.05,2621.08,-2024.29,-18651.97,966.04,12129.74,-2944.14,63.09,0.0,-1896.43,-2881.06,-4777.49
391,757.74,2332.4,2611.28,-2057.34,-18662.28,961.2,12070.62,-2898.26,61.42,0.0,-1986.38,-2836.83,-4823.21
392,761.78,2311.42,2670.81,-2051.16,-18781.5,971.99,12108.08,-2829.77,61.41,0.0,-2008.59,-2768.36,-4776.95
393,750.25,2367.43,2622.4,-2060.63,-18660.31,975.68,12092.65,-2920.66,61.92,0.0,-1912.52,-2858.74,-4771.26
394,760.21,2377.25,2575.27,-2007.89,-18641.5,973.54,12099.19,-2960.92,63.71,0.0,-1863.92,-2897.21,-4761.13
395,806.51,2322.73,2604.12,-2037.18,-18809.95,966.14,12186.4,-2876.44,60.98,0.0,-1961.23,-2815.47,-4776.7
396,832.69,2386.4,2605.82,-2088.25,-18713.17,956.94,12118.86,-2839.85,61.29,0.0,-1900.7,-2778.56,-4679.26
397,808.41,2335.94,2614.03,-2025.5,-18777.59,932.95,12129.95,-2867.28,63.18,0.0,-1981.8,-2804.1,-4785.9
398,758.54,2332.05,2637.86,-2038.58,-18671.98,961.37,12113.91,-2935.17,64.04,0.0,-1906.83,-2871.13,-4777.96
399,800.7,2313.41,2596.41,-2019.52,-18712.65,959.47,12136.27,-2887.39,63.81,0.0,-1925.91,-2823.58,-4749.48
400,835.95,2355.14,2614.6,-2025.83,-18837.79,952.77,12138.44,-2837.65,64.12,0.0,-1966.71,-2773.54,-4740.25
401,817.33,2243.3,2579.28,-1982.47,-18783.24,972.55,12089.22,-2823.27,65.07,0.0,-2064.03,-2758.2,-4822.24
402,805.9,2310.85,2583.44,-2058.17,-18752.27,976.53,12112.58,-2808.63,60.63,0.0,-2021.15,-2748.0,-4769.15
403,789.42,2334.93,2597.59,-1994.26,-18836.02,955.84,12099.57,-2801.86,64.04,0.0,-2052.92,-2737.82,-4790.74
404,784.0,2370.52,2623.56,-2043.71,-18726.07,981.73,12089.37,-2849.14,63.44,0.0,-1920.59,-2785.69,-4706.29
405,749.77,2375.4,2634.27,-2026.59,-18760.45,975.53,12081.7,-2860.75,64.86,0.0,-1970.38,-2795.9,-4766.28
406,775.71,2408.56,2647.05,-2016.12,-18853.92,955.6,12122.95,-2750.39,65.45,0.0,-1960.17,-2684.94,-4645.1
407,759.02,2346.86,2642.77,-2032.37,-18847.91,975.92,12122.56,-2757.82,61.89,0.0,-2033.14,-2695.93,-4729.07
408,771.82,2374.1,2616.82,-2026.54,-18872.11,965.17,12053.92,-2739.03,63.52,0.0,-2116.81,-2675.51,-4792.32
409,788.15,2372.44,2609.32,-2058.88,-18952.98,951.48,12133.33,-2686.82,62.18,0.0,-2157.13,-2624.64,-4781.77
410,801.84,2392.91,2596.3,-1994.95,-18822.26,948.52,12107.7,-2840.32,65.84,0.0,-1969.94,-2774.48,-4744.42
411,770.99,2430.18,2585.49,-1998.55,-18814.32,938.34,12129.72,-2858.41,65.44,0.0,-1958.15,-2792.97,-4751.12
412,842.13,2324.22,2627.43,-2017.79,-18708.84,966.85,12084.49,-2924.41,62.77,0.0,-1881.51,-2861.64,-4743.15
413,799.93,2391.95,2613.02,-1986.1,-18758.8,957.38,12093.82,-2883.65,65.32,0.0,-1888.8,-2818.33,-4707.13
414,759.91,2387.67,2622.94,-2054.6,-18652.87,945.98,12042.15,-2879.01,64.0,0.0,-1948.81,-2815.01,-4763.82
415,768.61,2335.28,2648.34,-2045.48,-18802.69,972.48,12158.53,-2823.51,62.64,0.0,-1964.92,-2760.87,-4725.79
416,849.67,2258.5,2621.99,-1996.61,-18605.98,996.23,12069.01,-2926.76,65.43,0.0,-1807.2,-2861.34,-4668.54
417,759.79,2328.85,2579.53,-2022.43,-18724.94,966.18,12100.5,-2847.23,64.67,0.0,-2012.52,-2782.57,-4795.09
418,791.89,2376.92,2614.27,-2008.19,-18747.48,985.45,12109.56,-2878.72,65.49,0.0,-1877.58,-2813.24,-4690.81
419,778.9,2387.12,2619.57,-1986.45,-18846.67,957.24,12104.96,-2807.5,64.43,0.0,-1985.33,-2743.06,-4728.39
420,781.76,2313.04,2652.65,-2015.58,-18799.14,965.73,12101.95,-2778.52,65.2,0.0,-1999.58,-2713.32,-4712.9
421,790.34,2366.83,2623.25,-1996.91,-18635.76,997.38,12085.18,-2963.28,66.32,0.0,-1769.7,-2896.95,-4666.65
422,801.16,2405.45,2597.26,-1987.72,-18686.12,949.8,12034.74,-2864.58,66.37,0.0,-1885.43,-2798.21,-4683.65
423,794.96,2270.78,2615.69,-2042.84,-18759.88,976.12,12104.54,-2818.94,62.49,0.0,-2040.63,-2756.45,-4797.08
424,824.79,2328.08,2595.03,-2018.52,-18751.78,939.97,12089.51,-2822.02,65.02,0.0,-1992.93,-2757.0,-4749.93
425,778.05,2319.94,2644.28,-2021.62,-18764.65,979.28,12164.98,-2854.37,65.21,0.0,-1899.74,-2789.16,-4688.9
426,806.8,2272.37,2632.76,-2035.68,-18662.22,946.72,12058.81,-2890.81,65.91,0.0,-1980.44,-2824.9,-4805.34
427,854.49,2364.11,2609.38,-2056.64,-18749.08,960.79,12122.49,-2841.73,63.17,0.0,-1894.46,-2778.56,-4673.02
428,813.56,2320.96,2620.13,-2019.1,-18752.71,961.33,12071.58,-2850.92,64.53,0.0,-1984.25,-2786.38,-4770.63
429,745.45,2320.82,2624.95,-2065.91,-18816.4,957.13,12155.21,-2817.68,65.39,0.0,-2078.74,-2752.28,-4831.03
430,782.44,2327.21,2630.84,-2046.12,-18879.4,979.03,12115.03,-2738.74,61.58,0.0,-2090.97,-2677.16,-4768.13
431,825.18,2367.93,2591.09,-2014.15,-18857.54,932.75,12078.68,-2789.38,65.09,0.0,-2076.04,-2724.3,-4800.34
432,774.64,2329.86,2623.14,-2035.11,-18945.98,968.5,12114.6,-2721.97,61.45,0.0,-2170.36,-2660.51,-4830.87
433,763.26,2338.26,2628.58,-2064.98,-18827.72,978.9,12136.79,-2795.23,61.81,0.0,-2046.9,-2733.42,-4780.32
434,806.6,2248.08,2592.01,-2040.15,-18862.63,940.08,12083.13,-2732.6,62.42,0.0,-2232.88,-2670.17,-4903.05
435,804.49,2273.59,2624.86,-2048.98,-18827.15,961.78,12125.77,-2799.19,62.58,0.0,-2085.65,-2736.61,-4822.25
436,793.82,2277.91,2620.3,-2031.65,-18842.21,967.42,12130.68,-2767.69,61.36,0.0,-2083.74,-2706.33,-4790.07
437,823.19,2334.65,2628.45,-2055.67,-18905.4,970.45,12111.85,-2740.53,61.17,0.0,-2092.49,-2679.36,-4771.85
438,745.71,2333.63,2631.91,-2068.71,-18740.24,962.62,12072.42,-2799.93,61.6,0.0,-2062.65,-2738.33,-4800.98
439,764.37,2375.74,2616.43,-2010.58,-18901.83,971.96,12094.7,-2747.7,61.93,0.0,-2089.21,-2685.76,-4774.98
440,806.43,2362.42,2610.47,-2045.4,-18720.59,948.33,12040.3,-2802.5,61.67,0.0,-1998.04,-2740.83,-4738.87
441,767.04,2366.9,2606.25,-2035.01,-18811.37,955.01,12082.71,-2806.83,62.95,0.0,-2068.46,-2743.88,-4812.34
442,818.11,2334.53,2601.28,-2067.15,-18824.51,949.18,12068.05,-2777.77,62.47,0.0,-2120.5,-2715.3,-4835.8
443,824.5,2361.88,2574.65,-1990.5,-18910.51,958.93,12132.54,-2777.54,63.02,0.0,-2048.51,-2714.52,-4763.02
444,845.71,2277.52,2589.89,-2039.28,-18808.79,924.56,12101.64,-2795.46,63.18,0.0,-2108.76,-2732.27,-4841.03
445,817.5,2320.09,2608.02,-2038.85,-18834.76,970.35,12070.05,-2753.23,61.98,0.0,-2087.6,-2691.25,-4778.86
446,769.11,2374.51,2593.11,-1998.15,-18891.03,972.79,12168.42,-2820.9,62.44,0.0,-2011.24,-2758.47,-4769.7
447,754.16,2375.12,2632.65,-2036.5,-18808.19,972.49,12137.0,-2829.44,63.12,0.0,-1973.26,-2766.32,-4739.58
448,808.54,2297.26,2613.44,-2025.84,-18806.95,962.75,12142.94,-2846.86,62.15,0.0,-2007.87,-2784.71,-4792.58
449,767.65,2344.65,2650.44,-2063.93,-18816.65,977.9,12087.41,-2786.16,62.45,0.0,-2052.54,-2723.7,-4776.24
450,780.29,2397.84,2646.0,-2048.47,-18797.97,966.5,12157.12,-2885.24,62.06,0.0,-1898.7,-2823.19,-4721.88
451,810.87,2324.41,2587.96,-2031.99,-18790.47,965.19,12142.5,-2823.55,62.58,0.0,-1991.53,-2760.97,-4752.51
452,783.9,2400.33,2620.52,-2032.57,-18856.77,946.74,12144.92,-2782.28,63.43,0.0,-1992.94,-2718.85,-4711.79
453,799.78,2367.78,2605.71,-2009.79,-18827.94,971.88,12122.97,-2818.76,62.22,0.0,-1969.6,-2756.53,-4726.14
454,817.64,2323.57,2622.12,-2029.86,-18857.07,967.23,12144.05,-2808.87,63.04,0.0,-2012.33,-2745.84,-4758.16
455,795.16,2316.8,2627.87,-1987.12,-18938.0,946.36,12186.08,-2775.61,66.9,0.0,-2052.86,-2708.71,-4761.57
456,791.48,2400.9,2601.69,-1985.1,-18912.74,943.95,12110.3,-2768.85,67.37,0.0,-2049.51,-2701.48,-4750.99
457,788.7,2377.75,2597.85,-1966.25,-18905.54,970.32,12119.08,-2791.31,67.89,0.0,-2018.09,-2723.43,-4741.52
458,802.84,2408.34,2633.86,-1981.73,-18847.18,950.16,12094.14,-2829.92,67.69,0.0,-1939.57,-2762.22,-4701.79
459,819.18,2344.36,2610.88,-2067.08,-18894.84,968.38,12144.01,-2719.22,63.75,0.0,-2075.11,-2655.47,-4730.59
460,803.4,2359.74,2607.92,-2034.4,-18972.38,969.0,12157.99,-2691.76,64.33,0.0,-2108.73,-2627.44,-4736.17
461,780.2,2363.02,2647.12,-2023.5,-18935.51,954.28,12162.16,-2741.88,64.51,0.0,-2052.23,-2677.37,-4729.6
462,794.46,2393.61,2599.42,-2036.64,-18959.84,968.0,12102.87,-2685.43,64.36,0.0,-2138.13,-2621.07,-4759.2
463,779.51,2365.73,2636.7,-2036.98,-18751.01,944.67,12105.08,-2843.57,64.6,0.0,-1956.3,-2778.96,-4735.27
464,811.43,2340.04,2649.59,-2032.79,-18813.19,950.39,12158.54,-2844.36,65.42,0.0,-1935.99,-2778.94,-4714.93
465,780.97,2370.25,2601.41,-2031.17,-18883.49,965.41,12117.87,-2745.87,64.66,0.0,-2078.75,-2681.21,-4759.96
466,737.43,2322.14,2591.41,-1984.4,-18919.52,944.81,12152.33,-2737.32,66.41,0.0,-2155.8,-2670.92,-4826.72
467,768.82,2334.44,2611.27,-2013.18,-18850.09,948.14,12122.06,-2765.52,65.29,0.0,-2078.52,-2700.23,-4778.75
468,761.1,2293.5,2653.84,-2030.08,-18868.21,995.26,12197.61,-2812.29,63.99,0.0,-1996.99,-2748.31,-4745.3
469,770.69,2398.19,2638.96,-2057.18,-18835.5,972.96,12106.12,-2743.69,63.61,0.0,-2005.74,-2680.08,-4685.83
470,799.19,2326.75,2629.38,-2013.6,-18761.32,959.0,12118.19,-2875.09,66.22,0.0,-1942.41,-2808.86,-4751.27
471,822.07,2332.76,2615.35,-2002.43,-18778.76,947.08,12117.76,-2866.91,66.67,0.0,-1946.16,-2800.24,-4746.4
472,794.61,2429.65,2605.52,-2035.95,-18693.24,947.59,12065.18,-2843.77,64.72,0.0,-1886.64,-2779.05,-4665.69
473,803.27,2357.44,2599.46,-1982.67,-18660.42,960.91,12117.82,-2958.13,66.9,0.0,-1804.19,-2891.23,-4695.42
474,792.29,2328.07,2582.66,-2018.04,-18677.48,949.75,12098.92,-2916.43,64.22,0.0,-1943.82,-2852.21,-4796.03
475,806.14,2307.09,2632.7,-1986.12,-18761.58,954.7,12082.21,-2859.78,66.88,0.0,-1964.86,-2792.9,-4757.76
476,796.76,2376.79,2573.35,-2050.34,-18786.79,927.46,12048.63,-2774.86,63.69,0.0,-2114.14,-2711.16,-4825.3
477,816.06,2318.2,2607.97,-2058.87,-18823.9,986.4,12159.64,-2824.73,63.66,0.0,-1994.5,-2761.06,-4755.57
478,764.45,2348.25,2592.5,-2020.43,-18735.62,950.92,12061.59,-2813.33,62.3,0.0,-2038.33,-2751.03,-4789.36
479,764.15,2354.42,2623.08,-2013.53,-18876.24,970.48,12123.91,-2779.4,65.86,0.0,-2053.73,-2713.54,-4767.27
480,811.27,2338.73,2633.96,-2015.62,-18730.16,955.33,12086.58,-2877.54,64.92,0.0,-1919.91,-2812.62,-4732.53
481,814.45,2354.21,2597.54,-2052.61,-18798.34,950.04,12048.86,-2780.48,61.91,0.0,-2085.84,-2718.57,-4804.41
482,771.62,2290.5,2621.01,-2061.75,-18697.41,958.44,12068.96,-2858.81,64.81,0.0,-2048.62,-2794.0,-4842.62
483,768.04,2304.46,2632.04,-2068.31,-18712.28,967.3,12054.37,-2877.04,62.34,0.0,-2054.39,-2814.7,-4869.08
484,774.6,2324.02,2662.53,-2080.75,-18756.42,974.77,12053.04,-2801.42,61.21,0.0,-2048.21,-2740.22,-4788.43
485,808.68,2293.53,2629.42,-2035.07,-18694.84,968.29,12035.66,-2809.69,61.61,0.0,-1994.34,-2748.09,-4742.42
486,815.18,2357.28,2627.28,-2022.95,-18812.38,963.27,12069.42,-2759.6,64.11,0.0,-2002.9,-2695.49,-4698.39
487,814.61,2360.5,2597.38,-2029.26,-18804.22,962.69,12074.41,-2772.27,64.07,0.0,-2023.9,-2708.2,-4732.1
488,783.81,2303.11,2574.65,-2024.41,-18762.79,975.32,12087.89,-2863.14,64.69,0.0,-2062.41,-2798.45,-4860.86
489,751.33,2345.1,2617.01,-2027.41,-18729.73,958.42,12119.98,-2910.53,65.13,0.0,-1965.3,-2845.39,-4810.69
490,760.35,2291.18,2594.58,-2070.96,-18814.84,971.35,12135.84,-2829.98,61.73,0.0,-2132.5,-2768.25,-4900.75
491,798.15,2306.25,2612.06,-2017.58,-18786.33,962.79,12120.21,-2839.33,64.4,0.0,-2004.46,-2774.92,-4779.38
492,771.22,2344.87,2606.17,-2046.73,-18946.67,965.83,12099.8,-2713.87,62.92,0.0,-2205.52,-2650.96,-4856.48
493,777.13,2300.58,2594.49,-2032.13,-18880.73,987.26,12083.01,-2711.36,62.67,0.0,-2170.39,-2648.69,-4819.09
494,803.24,2362.01,2613.88,-2039.2,-18765.85,952.95,12047.18,-2787.41,62.54,0.0,-2025.78,-2724.88,-4750.66
495,768.92,2329.1,2610.02,-2057.38,-18571.05,937.43,12004.93,-2906.79,63.67,0.0,-1978.02,-2843.12,-4821.14
496,766.81,2312.88,2613.3,-2042.18,-18713.41,968.1,12045.6,-2853.03,63.67,0.0,-2048.9,-2789.36,-4838.26
497,765.93,2364.81,2620.6,-2022.71,-18668.5,963.51,12067.1,-2895.95,65.72,0.0,-1909.26,-2830.22,-4739.49
498,777.48,2384.09,2619.08,-2028.17,-18733.0,956.88,12055.72,-2816.78,63.53,0.0,-1967.92,-2753.25,-4721.17
499,788.96,2360.09,2626.08,-2055.78,-18756.34,971.59,12066.67,-2836.7,64.35,0.0,-1998.72,-2772.35,-4771.07
500,843.99,2386.08,2633.3,-2037.23,-18633.49,969.21,12019.08,-2893.86,64.04,0.0,-1819.08,-2829.82,-4648.9

Receptor Energy Terms
